ItemID,Name,Armour,Fate,Vitality,Physical_Mastery_Rating,Tactical_Mastery_Rating,Physical_Mitigation,Tactical_Mitigation,Critical_Rating,Critical_Defense,Finesse_Rating,Block_Rating,Parry_Rating,Evade_Rating,Outgoing_Healing_Rating,Incoming_Healing_Rating,Resistance_Rating,Maximum_Moral,Maximum_Power,Primary_Essence,Vital_Essence,Basic_Essence,DPS,minDamage,maxDamage,Itemlvl,Quality,EquipSlot,Physical_Mastery_Rating_Essence_Value,Tactical_Mastery_Rating_Essence_Value,Physical_Mitigation_Essence_Value,Tactical_Mitigation_Essence_Value,Critical_Rating_Essence_Value,Critical_Defense_Essence_Value,Finesse_Rating_Essence_Value,Block_Rating_Essence_Value,Parry_Rating_Essence_Value,Evade_Rating_Essence_Value,Outgoing_Healing_Rating_Essence_Value,Incoming_Healing_Rating_Essence_Value,Resistance_Rating_Essence_Value,Total_Essence_Value,Total_Selected_Essence_Value
1879477609,Forged Umbari Forceful Guild Gauntlets,8060.0,0.0,0.0,9225.0,0.0,0.0,0.0,5586.0,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,512,INCOMPARABLE,Heavy Armour,4.168549480343425,0.0,0.0,0.0,2.0992108229988724,0.0,1.4001689664883132,0.0,0.0,0.0,0.0,0.0,0.0,10.667929269830612,9.267760303342298
1879476654,Guardsman's Keen Helm of the Moors,4370.0,0.0,780.0,13551.0,0.0,0.0,0.0,8187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,RARE,Heavy Armour,6.12336195210122,0.0,0.0,0.0,3.076662908680947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200024860782168,9.200024860782168
1879476671,Guardsman's Keen Breastplate of the Moors,15148.0,0.0,780.0,13551.0,0.0,0.0,0.0,8187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,RARE,Heavy Armour,6.12336195210122,0.0,0.0,0.0,3.076662908680947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200024860782168,9.200024860782168
1879476719,Guardsman's Keen Pauldrons of the Moors,4370.0,0.0,780.0,13551.0,0.0,0.0,0.0,8187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,RARE,Heavy Armour,6.12336195210122,0.0,0.0,0.0,3.076662908680947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200024860782168,9.200024860782168
1879476629,Guardsman's Keen Greaves of the Moors,12624.0,0.0,780.0,13551.0,0.0,0.0,0.0,8187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,RARE,Heavy Armour,6.12336195210122,0.0,0.0,0.0,3.076662908680947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200024860782168,9.200024860782168
1879476713,Guardsman's Keen Gauntlets of the Moors,7406.0,0.0,780.0,13551.0,0.0,0.0,0.0,8187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,RARE,Heavy Armour,6.12336195210122,0.0,0.0,0.0,3.076662908680947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200024860782168,9.200024860782168
1879476683,Guardsman's Keen Sabatons of the Moors,6051.0,0.0,780.0,13551.0,0.0,0.0,0.0,8187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,RARE,Heavy Armour,6.12336195210122,0.0,0.0,0.0,3.076662908680947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200024860782168,9.200024860782168
1879476426,Footman's Keen Breastplate of the Moors,14424.0,0.0,728.0,12867.0,0.0,0.0,0.0,7677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,RARE,Heavy Armour,5.814279258924537,0.0,0.0,0.0,2.8850056369785797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699284895903116,8.699284895903116
1879476421,Footman's Keen Sabatons of the Moors,5760.0,245.0,728.0,12867.0,0.0,0.0,0.0,7677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,RARE,Heavy Armour,5.814279258924537,0.0,0.0,0.0,2.8850056369785797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699284895903116,8.699284895903116
1879476410,Footman's Keen Gauntlets of the Moors,7048.0,245.0,728.0,12867.0,0.0,0.0,0.0,7677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,RARE,Heavy Armour,5.814279258924537,0.0,0.0,0.0,2.8850056369785797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699284895903116,8.699284895903116
